n_estimators,max_depth,subsample,colsample_bylevel,max_bin,reg_lambda,learning_rate,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,verbose,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
25.0,2.0,0.85,0.85,256.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.017213,0.018044,0.018044,0.77137,0.770764,0.770764,6137494236952.709,6399827683071.639,6399827683071.639,1.32,19260817.0,False,0.516327,0.573375,0.573375
25.0,16.0,0.85,0.85,64.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.834054,0.297622,0.297622,0.316969,0.65187,0.65187,382907256667935.25,751977844570323.5,751977844570323.5,13.78,19260817.0,False,0.794558,0.545073,0.545073
400.0,2.0,0.4,0.85,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.609381,0.506459,0.506459,0.486307,0.546433,0.546433,454823741576117.75,551276296116639.75,551276296116639.75,10.85,19260817.0,False,0.577324,0.54717,0.54717
25.0,16.0,0.85,0.85,64.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.863467,0.262434,0.262434,0.287509,0.667999,0.667999,406908364394147.1,817351079818134.1,817351079818134.1,20.08,19260817.0,False,0.810884,0.555556,0.555556
25.0,2.0,0.85,0.55,256.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.013453,0.014147,0.014147,0.772845,0.772291,0.772291,6724505930239.721,7046881676752.446,7046881676752.446,0.7,19260817.0,False,0.51678,0.577568,0.577568
400.0,16.0,0.85,0.55,64.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.99655,0.127411,0.127411,0.045705,0.726575,0.726575,97017334934252.56,1051240718053260.8,1051240718053260.8,159.61,19260817.0,False,0.833333,0.528302,0.528302
25.0,2.0,0.85,0.85,64.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525993,0.557476,0.557476,0.535705,0.51742,0.51742,449556317596219.0,461139410940260.8,461139410940260.8,0.62,19260817.0,False,0.526531,0.573375,0.573375
400.0,2.0,0.85,0.85,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.606017,0.512401,0.512401,0.488396,0.543133,0.543133,449010207076479.0,531521777329489.7,531521777329489.7,13.19,19260817.0,False,0.581406,0.552411,0.552411
25.0,2.0,0.85,0.85,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.017731,0.018555,0.018555,0.771167,0.770563,0.770563,6072632215818.776,6271874883252.13,6271874883252.13,1.49,19260817.0,False,0.516327,0.573375,0.573375
25.0,2.0,0.85,0.55,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.012492,0.013176,0.013176,0.773221,0.772672,0.772672,7708767265520.038,8086899050907.542,8086899050907.542,1.24,19260817.0,False,0.522902,0.574423,0.574423
400.0,16.0,0.85,0.55,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.999838,0.277082,0.277082,0.009916,0.661332,0.661332,25409541671054.6,1015457501428641.2,1015457501428641.2,301.77,19260817.0,False,0.833333,0.6174,0.6174
25.0,16.0,0.85,0.55,64.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.026178,0.027301,0.027301,0.767844,0.767122,0.767122,9942402498068.943,10717354399278.312,10717354399278.312,14.34,19260817.0,False,0.546032,0.58805,0.58805
25.0,16.0,0.85,0.85,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.860001,0.336199,0.336199,0.291136,0.633715,0.633715,406479341355848.6,770736786068394.0,770736786068394.0,25.0,19260817.0,False,0.806122,0.593291,0.593291
400.0,16.0,0.85,0.85,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.981166,0.2543,0.2543,0.106782,0.671672,0.671672,185268904109976.4,905445975454324.8,905445975454324.8,215.11,19260817.0,False,0.833333,0.532495,0.532495
25.0,2.0,0.4,0.85,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.540397,0.558489,0.558489,0.527503,0.516828,0.516828,485797871260363.4,513415858012177.06,513415858012177.06,0.82,19260817.0,False,0.529478,0.582809,0.582809
25.0,16.0,0.85,0.85,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.865385,0.272797,0.272797,0.285482,0.663289,0.663289,404162432199835.1,815627380535316.1,815627380535316.1,17.35,19260817.0,False,0.8161,0.506289,0.506289
400.0,2.0,0.85,0.85,256.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.215084,0.224812,0.224812,0.689358,0.684824,0.684824,84127300443065.92,86445832418894.7,86445832418894.7,15.29,19260817.0,False,0.532426,0.584906,0.584906
400.0,2.0,0.85,0.55,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.610153,0.51919,0.51919,0.485826,0.539339,0.539339,466849467274791.25,542148845978712.7,542148845978712.7,16.02,19260817.0,False,0.578458,0.549266,0.549266
400.0,2.0,0.85,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.596327,0.535841,0.535841,0.494366,0.529918,0.529918,450771684664802.56,528466243582653.3,528466243582653.3,11.59,19260817.0,False,0.574376,0.579665,0.579665
25.0,16.0,0.85,0.85,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.025963,0.026695,0.026695,0.767929,0.767361,0.767361,9815616424928.85,10565157315057.178,10565157315057.178,14.9,19260817.0,False,0.546485,0.563941,0.563941
25.0,16.0,0.85,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.847817,0.348714,0.348714,0.30354,0.627713,0.627713,406358249161227.4,754069375071957.0,754069375071957.0,12.41,19260817.0,False,0.798639,0.585954,0.585954
25.0,2.0,0.4,0.55,64.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.523227,0.554378,0.554378,0.537266,0.519229,0.519229,478016684439170.3,492941369348012.5,492941369348012.5,1.06,19260817.0,False,0.509524,0.582809,0.582809
25.0,2.0,0.4,0.55,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.538442,0.550416,0.550416,0.528623,0.521531,0.521531,500374293861079.5,530765312894402.56,530765312894402.56,0.92,19260817.0,False,0.533333,0.549266,0.549266
400.0,2.0,0.4,0.85,64.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.61261,0.51313,0.51313,0.484292,0.542727,0.542727,469116350854691.9,553477746770057.25,553477746770057.25,11.83,19260817.0,False,0.573469,0.557652,0.557652
25.0,2.0,0.85,0.85,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.540665,0.563921,0.563921,0.527349,0.513639,0.513639,485007402764737.06,508467624843197.6,508467624843197.6,1.02,19260817.0,False,0.526077,0.562893,0.562893
400.0,16.0,0.85,0.55,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.995197,0.26782,0.26782,0.053924,0.665555,0.665555,114058825436001.31,964775195923880.2,964775195923880.2,160.96,19260817.0,False,0.833333,0.561845,0.561845
400.0,16.0,0.4,0.55,256.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.299604,0.305543,0.305543,0.651186,0.648183,0.648183,131016477069932.7,142262938260834.6,142262938260834.6,166.92,19260817.0,False,0.551701,0.580713,0.580713
25.0,16.0,0.4,0.85,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.723562,0.404705,0.404705,0.409102,0.600125,0.600125,374584781390757.25,581002641948665.4,581002641948665.4,7.38,19260817.0,False,0.719955,0.557652,0.557652
25.0,16.0,0.85,0.85,64.0,1.0,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.025255,0.026672,0.026672,0.768208,0.76737,0.76737,10500786841283.443,10746818798826.611,10746818798826.611,5.03,19260817.0,False,0.518594,0.582809,0.582809
400.0,16.0,0.85,0.55,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.581674,0.517903,0.517903,0.503258,0.54006,0.54006,410810399589253.06,453457973326590.1,453457973326590.1,27.27,19260817.0,False,0.606803,0.560797,0.560797
25.0,16.0,0.4,0.85,64.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.721312,0.43683,0.43683,0.410764,0.583707,0.583707,366192652037370.06,556445000451224.56,556445000451224.56,7.03,19260817.0,False,0.713152,0.567086,0.567086
25.0,2.0,0.85,0.55,256.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.014492,0.015202,0.015202,0.772438,0.771878,0.771878,7148308015010.399,7443951187501.426,7443951187501.426,1.07,19260817.0,False,0.512925,0.572327,0.572327
25.0,16.0,0.85,0.55,256.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.02611,0.027358,0.027358,0.767871,0.767099,0.767099,10061873503148.863,10844300239802.154,10844300239802.154,6.38,19260817.0,False,0.541723,0.597484,0.597484
25.0,2.0,0.4,0.55,64.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.015953,0.016781,0.016781,0.771865,0.771259,0.771259,6841132478969.724,7048893460903.214,7048893460903.214,0.74,19260817.0,False,0.506803,0.549266,0.549266
25.0,2.0,0.4,0.85,256.0,1.0,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.538775,0.561561,0.561561,0.528433,0.515027,0.515027,517107654251558.56,541581307204896.6,541581307204896.6,1.39,19260817.0,False,0.522449,0.561845,0.561845
25.0,16.0,0.4,0.55,64.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.86121,0.263524,0.263524,0.289876,0.667505,0.667505,410468908285866.7,807573764379566.0,807573764379566.0,11.79,19260817.0,False,0.811791,0.545073,0.545073
25.0,16.0,0.4,0.55,256.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.026098,0.027331,0.027331,0.767876,0.76711,0.76711,10077866796200.889,10846140784366.607,10846140784366.607,5.4,19260817.0,False,0.539456,0.584906,0.584906
25.0,2.0,0.4,0.85,256.0,0.0001,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.53639,0.558631,0.558631,0.529797,0.516745,0.516745,499643858826210.0,523582391314253.0,523582391314253.0,0.63,19260817.0,False,0.512018,0.563941,0.563941
25.0,2.0,0.4,0.85,64.0,0.0001,0.001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.017228,0.018071,0.018071,0.771365,0.770753,0.770753,6079892770954.783,6345566023048.136,6345566023048.136,1.04,19260817.0,False,0.518821,0.560797,0.560797
