n_hidden_layers,alpha,learning_rate_init,activation,hidden_layer_n_neurons,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,max_iter,learning_rate,batch_size,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
1.0,0.0220673406908459,0.0006978305848598,relu,22.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.557706,0.572283,0.572283,0.517475,0.50869,0.50869,508771983180434.8,546534733205834.06,546534733205834.06,25.63,19260817.0,1000.0,adaptive,auto,0.543084,0.57652,0.57652
1.0,0.0133352143216332,0.0013335214321633,relu,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.551683,0.569333,0.569333,0.520986,0.510442,0.510442,451358962603894.4,482528126651503.0,482528126651503.0,21.97,19260817.0,1000.0,adaptive,auto,0.545578,0.582809,0.582809
1.0,0.0133352143216332,0.0013335214321633,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.553946,0.573958,0.573958,0.519669,0.507693,0.507693,464167916963515.25,496108237300063.1,496108237300063.1,26.13,19260817.0,1000.0,adaptive,auto,0.544218,0.57652,0.57652
1.0,0.0133352143216332,0.0013335214321633,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.555991,0.567103,0.567103,0.518477,0.511761,0.511761,458718982235951.0,500527254403821.94,500527254403821.94,31.32,19260817.0,1000.0,adaptive,auto,0.552608,0.567086,0.567086
1.0,0.0365174127254837,0.0013335214321633,relu,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.550699,0.574776,0.574776,0.521557,0.507206,0.507206,438716277960549.9,467191446337046.2,467191446337046.2,14.61,19260817.0,1000.0,adaptive,auto,0.538095,0.591195,0.591195
1.0,0.0365174127254837,0.0013335214321633,relu,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.547925,0.566521,0.566521,0.523165,0.512105,0.512105,493789967226417.25,524756062914455.9,524756062914455.9,17.42,19260817.0,1000.0,adaptive,auto,0.536281,0.585954,0.585954
1.0,0.0365174127254837,0.0013335214321633,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.548966,0.571437,0.571437,0.522562,0.509193,0.509193,446852881615044.8,474972570993413.0,474972570993413.0,17.6,19260817.0,1000.0,adaptive,auto,0.539683,0.563941,0.563941
1.0,0.0365174127254837,0.0013335214321633,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.555585,0.5721,0.5721,0.518714,0.508799,0.508799,475027389778912.9,506385206122960.06,506385206122960.06,21.95,19260817.0,1000.0,adaptive,auto,0.537642,0.568134,0.568134
1.0,0.0220673406908459,0.0010746078283213,relu,18.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.550333,0.574584,0.574584,0.52177,0.50732,0.50732,449031823787633.7,481157226669349.0,481157226669349.0,16.99,19260817.0,1000.0,adaptive,auto,0.533787,0.559748,0.559748
1.0,0.0133352143216332,0.0013335214321633,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.561957,0.575726,0.575726,0.514982,0.506639,0.506639,486566292065921.3,523640670387088.56,523640670387088.56,27.03,19260817.0,1000.0,adaptive,auto,0.537868,0.580713,0.580713
1.0,0.0365174127254837,0.0013335214321633,relu,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.553583,0.577901,0.577901,0.51988,0.505338,0.505338,468219576793744.0,500071162848473.44,500071162848473.44,20.18,19260817.0,1000.0,adaptive,auto,0.514512,0.571279,0.571279
1.0,0.0365174127254837,0.0013335214321633,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.558327,0.575621,0.575621,0.517111,0.506702,0.506702,446625553716978.56,479162566880328.1,479162566880328.1,20.15,19260817.0,1000.0,adaptive,auto,0.536735,0.581761,0.581761
1.0,0.0220673406908459,0.0010746078283213,relu,18.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.556605,0.574345,0.574345,0.518118,0.507462,0.507462,458576014244086.3,492868701070663.6,492868701070663.6,25.83,19260817.0,1000.0,adaptive,auto,0.524036,0.557652,0.557652
1.0,0.0133352143216332,0.0013335214321633,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.557608,0.567665,0.567665,0.517532,0.511429,0.511429,439117555850987.5,480215974472766.1,480215974472766.1,19.1,19260817.0,1000.0,adaptive,auto,0.54195,0.578616,0.578616
1.0,0.0365174127254837,0.0013335214321633,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.556201,0.577908,0.577908,0.518354,0.505334,0.505334,450564817685748.6,485253265587430.3,485253265587430.3,18.17,19260817.0,1000.0,adaptive,auto,0.54966,0.59434,0.59434
1.0,0.0365174127254837,0.0013335214321633,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.558094,0.573562,0.573562,0.517247,0.507929,0.507929,435800966311037.5,472142520639561.0,472142520639561.0,24.92,19260817.0,1000.0,adaptive,auto,0.55034,0.583857,0.583857
1.0,0.0220673406908459,0.0010746078283213,relu,22.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.556141,0.573873,0.573873,0.518389,0.507744,0.507744,413810440397032.0,444388678202695.9,444388678202695.9,23.74,19260817.0,1000.0,adaptive,auto,0.549433,0.581761,0.581761
1.0,0.0365174127254837,0.0013335214321633,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.559385,0.572872,0.572872,0.516491,0.50834,0.50834,413753664710483.7,452591103116239.5,452591103116239.5,30.5,19260817.0,1000.0,adaptive,auto,0.546032,0.569182,0.569182
1.0,0.0220673406908459,0.0010746078283213,relu,22.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.557754,0.57425,0.57425,0.517446,0.507519,0.507519,434696592419016.3,468064141700595.7,468064141700595.7,20.51,19260817.0,1000.0,adaptive,auto,0.531066,0.559748,0.559748
1.0,0.1,0.0005623413251903,relu,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.548635,0.570877,0.570877,0.522754,0.509526,0.509526,444613792267649.25,473758973682671.25,473758973682671.25,15.22,19260817.0,1000.0,adaptive,auto,0.539909,0.562893,0.562893
1.0,0.1,0.0005623413251903,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.550519,0.575388,0.575388,0.521662,0.506841,0.506841,440689494919589.0,463667987806824.9,463667987806824.9,16.8,19260817.0,1000.0,adaptive,auto,0.53424,0.592243,0.592243
1.0,0.1,0.0005623413251903,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.554523,0.573921,0.573921,0.519333,0.507715,0.507715,477151555957726.56,510378228327628.25,510378228327628.25,23.15,19260817.0,1000.0,adaptive,auto,0.540363,0.567086,0.567086
1.0,0.1,0.00086596432336,relu,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.551017,0.575486,0.575486,0.521373,0.506782,0.506782,473959464583026.7,501610012022945.9,501610012022945.9,22.14,19260817.0,1000.0,adaptive,auto,0.531066,0.578616,0.578616
1.0,0.1,0.00086596432336,relu,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.550975,0.572443,0.572443,0.521397,0.508595,0.508595,463381727359238.56,494497729036927.6,494497729036927.6,16.69,19260817.0,1000.0,adaptive,auto,0.524263,0.546122,0.546122
1.0,0.1,0.00086596432336,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.547563,0.572094,0.572094,0.523374,0.508803,0.508803,471763634239447.2,498432976845938.9,498432976845938.9,12.89,19260817.0,1000.0,adaptive,auto,0.538776,0.581761,0.581761
1.0,0.1,0.00086596432336,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.553274,0.574823,0.574823,0.520061,0.507177,0.507177,449862965494403.8,479228015061529.5,479228015061529.5,18.32,19260817.0,1000.0,adaptive,auto,0.531066,0.575472,0.575472
1.0,0.0604296390238132,0.0006978305848598,relu,18.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.549713,0.574105,0.574105,0.522129,0.507606,0.507606,436416853828887.1,465021728377994.3,465021728377994.3,17.05,19260817.0,1000.0,adaptive,auto,0.537415,0.550314,0.550314
1.0,0.1,0.0005623413251903,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.55635,0.578854,0.578854,0.518267,0.504768,0.504768,463180616407428.8,493289403312521.5,493289403312521.5,20.55,19260817.0,1000.0,adaptive,auto,0.545351,0.59434,0.59434
1.0,0.1,0.00086596432336,relu,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.555361,0.577782,0.577782,0.518845,0.505409,0.505409,447146078046990.06,477960536473013.6,477960536473013.6,22.85,19260817.0,1000.0,adaptive,auto,0.530385,0.578616,0.578616
1.0,0.1,0.00086596432336,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.556343,0.576248,0.576248,0.518271,0.506327,0.506327,470607473885973.8,501972012317250.56,501972012317250.56,18.73,19260817.0,1000.0,adaptive,auto,0.538095,0.591195,0.591195
1.0,0.0604296390238132,0.0006978305848598,relu,18.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.553016,0.574612,0.574612,0.520211,0.507304,0.507304,415049115833611.9,440398685041520.0,440398685041520.0,21.8,19260817.0,1000.0,adaptive,auto,0.53288,0.595388,0.595388
1.0,0.1,0.0005623413251903,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.554142,0.572496,0.572496,0.519555,0.508564,0.508564,466619943837915.4,498404523636670.3,498404523636670.3,21.13,19260817.0,1000.0,adaptive,auto,0.536054,0.577568,0.577568
1.0,0.1,0.00086596432336,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.555338,0.579306,0.579306,0.518858,0.504497,0.504497,450737663965361.75,483468231269299.8,483468231269299.8,20.12,19260817.0,1000.0,adaptive,auto,0.550113,0.601677,0.601677
1.0,0.1,0.00086596432336,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.555386,0.57528,0.57528,0.51883,0.506905,0.506905,450053051113445.5,481578333704435.9,481578333704435.9,18.1,19260817.0,1000.0,adaptive,auto,0.539002,0.597484,0.597484
1.0,0.0604296390238132,0.0006978305848598,relu,22.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.555023,0.573975,0.573975,0.519042,0.507683,0.507683,425566554177616.2,456146133739032.25,456146133739032.25,23.69,19260817.0,1000.0,adaptive,auto,0.537642,0.58805,0.58805
1.0,0.1,0.00086596432336,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.559192,0.57626,0.57626,0.516604,0.50632,0.50632,454983815046497.9,493105745810975.6,493105745810975.6,24.09,19260817.0,1000.0,adaptive,auto,0.528798,0.569182,0.569182
1.0,0.0604296390238132,0.0006978305848598,relu,22.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.558007,0.575169,0.575169,0.517298,0.506971,0.506971,424824672220124.5,456185541431890.8,456185541431890.8,19.98,19260817.0,1000.0,adaptive,auto,0.527891,0.559748,0.559748
1.0,0.1,0.0013335214321633,relu,16.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.547873,0.571819,0.571819,0.523195,0.508966,0.508966,465004663603683.6,494096749817565.94,494096749817565.94,13.7,19260817.0,1000.0,adaptive,auto,0.534467,0.569182,0.569182
1.0,0.1,0.0013335214321633,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.545571,0.570823,0.570823,0.524525,0.509558,0.509558,486223768174901.9,514673998248564.2,514673998248564.2,14.51,19260817.0,1000.0,adaptive,auto,0.538549,0.589099,0.589099
1.0,0.1,0.0013335214321633,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.551194,0.574215,0.574215,0.52127,0.50754,0.50754,445002173650993.8,471089637105257.44,471089637105257.44,14.2,19260817.0,1000.0,adaptive,auto,0.527438,0.563941,0.563941
1.0,0.0604296390238132,0.0010746078283213,relu,18.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.549926,0.574329,0.574329,0.522006,0.507472,0.507472,430676480252281.75,460619203886866.2,460619203886866.2,18.18,19260817.0,1000.0,adaptive,auto,0.537415,0.54717,0.54717
1.0,0.1,0.0013335214321633,relu,20.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.555979,0.577055,0.577055,0.518484,0.505844,0.505844,464339813445848.3,492999358486560.9,492999358486560.9,18.25,19260817.0,1000.0,adaptive,auto,0.526531,0.566038,0.566038
1.0,0.0604296390238132,0.0010746078283213,relu,18.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.55313,0.577624,0.577624,0.520144,0.505504,0.505504,442558035718577.44,469478517365068.8,469478517365068.8,18.22,19260817.0,1000.0,adaptive,auto,0.539229,0.589099,0.589099
1.0,0.1,0.0013335214321633,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.554385,0.574828,0.574828,0.519413,0.507174,0.507174,468079855173705.75,500328473535903.6,500328473535903.6,16.14,19260817.0,1000.0,adaptive,auto,0.535601,0.587002,0.587002
1.0,0.0604296390238132,0.0010746078283213,relu,22.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.553557,0.572074,0.572074,0.519896,0.508814,0.508814,526201072480449.4,559082546049137.94,559082546049137.94,20.49,19260817.0,1000.0,adaptive,auto,0.54966,0.56499,0.56499
1.0,0.0604296390238132,0.0010746078283213,relu,22.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds']",0.8659768297633487,0.554659,0.569764,0.569764,0.519253,0.510186,0.510186,447053779342459.0,481280473129142.8,481280473129142.8,17.6,19260817.0,1000.0,adaptive,auto,0.543311,0.59434,0.59434
1.0,0.0017782794100389,0.0013335214321633,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.560215,0.569926,0.569926,0.516005,0.51009,0.51009,456270150418388.2,497131975987424.0,497131975987424.0,23.85,19260817.0,1000.0,adaptive,auto,0.54263,0.585954,0.585954
1.0,0.0017782794100389,0.0013335214321633,relu,28.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.56103,0.577507,0.577507,0.515526,0.505574,0.505574,431433841749101.8,469057373248420.6,469057373248420.6,48.4,19260817.0,1000.0,adaptive,auto,0.542177,0.580713,0.580713
1.0,0.0017782794100389,0.0013335214321633,relu,28.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.563137,0.573251,0.573251,0.514287,0.508114,0.508114,451777637729426.06,493998527694549.5,493998527694549.5,27.97,19260817.0,1000.0,adaptive,auto,0.551927,0.5587,0.5587
1.0,0.0017782794100389,0.0020535250264571,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.556978,0.57617,0.57617,0.5179,0.506374,0.506374,447249794189529.3,480398969895898.8,480398969895898.8,22.85,19260817.0,1000.0,adaptive,auto,0.538549,0.577568,0.577568
1.0,0.0017782794100389,0.0020535250264571,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.558901,0.570057,0.570057,0.516775,0.510013,0.510013,461950901228120.25,503239154683625.8,503239154683625.8,24.11,19260817.0,1000.0,adaptive,auto,0.550567,0.598532,0.598532
1.0,0.0017782794100389,0.0020535250264571,relu,28.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.556167,0.574844,0.574844,0.518374,0.507165,0.507165,472803117486378.6,502789258290539.4,502789258290539.4,18.71,19260817.0,1000.0,adaptive,auto,0.522222,0.561845,0.561845
1.0,0.0017782794100389,0.0020535250264571,relu,28.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.563356,0.570285,0.570285,0.514158,0.509877,0.509877,455897864798101.5,499006545869229.6,499006545869229.6,26.07,19260817.0,1000.0,adaptive,auto,0.537642,0.575472,0.575472
1.0,0.0048696752516586,0.0013335214321633,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.557556,0.577229,0.577229,0.517562,0.50574,0.50574,454687543640801.94,490396155870876.25,490396155870876.25,18.79,19260817.0,1000.0,adaptive,auto,0.54898,0.591195,0.591195
1.0,0.0048696752516586,0.0013335214321633,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.554815,0.564137,0.564137,0.519163,0.513511,0.513511,513178687522294.1,554377722746545.6,554377722746545.6,22.47,19260817.0,1000.0,adaptive,auto,0.545351,0.593291,0.593291
1.0,0.0048696752516586,0.0013335214321633,relu,28.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.554325,0.575978,0.575978,0.519448,0.506488,0.506488,483367634521260.56,513390222360138.5,513390222360138.5,18.48,19260817.0,1000.0,adaptive,auto,0.525624,0.563941,0.563941
1.0,0.0048696752516586,0.0013335214321633,relu,28.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.562562,0.573222,0.573222,0.514626,0.508131,0.508131,466033731114784.8,506576248000651.7,506576248000651.7,19.94,19260817.0,1000.0,adaptive,auto,0.546259,0.581761,0.581761
1.0,0.0048696752516586,0.0020535250264571,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.557126,0.573638,0.573638,0.517813,0.507884,0.507884,455108789728293.0,490658520308758.9,490658520308758.9,18.97,19260817.0,1000.0,adaptive,auto,0.548299,0.579665,0.579665
1.0,0.0048696752516586,0.0020535250264571,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs']",0.8541358029977908,0.562115,0.566269,0.566269,0.514889,0.512254,0.512254,450095801636232.6,494576157801182.06,494576157801182.06,23.49,19260817.0,1000.0,adaptive,auto,0.540136,0.587002,0.587002
1.0,0.0048696752516586,0.0020535250264571,relu,28.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.55862,0.576394,0.576394,0.51694,0.50624,0.50624,439711047883584.25,471155393665225.06,471155393665225.06,19.47,19260817.0,1000.0,adaptive,auto,0.530612,0.568134,0.568134
1.0,0.0029427271762092,0.0016548170999431,relu,26.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts']",0.8421594803742163,0.557417,0.570219,0.570219,0.517644,0.509916,0.509916,519512640049743.1,555093114624242.4,555093114624242.4,25.4,19260817.0,1000.0,adaptive,auto,0.542857,0.559748,0.559748
1.0,0.0017782794100389,0.0013335214321633,relu,28.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.56533,0.572516,0.572516,0.512995,0.508552,0.508552,440510450504229.6,484186543590634.7,484186543590634.7,35.88,19260817.0,1000.0,adaptive,auto,0.540136,0.552411,0.552411
1.0,0.0017782794100389,0.0020535250264571,relu,24.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.564378,0.568857,0.568857,0.513557,0.510724,0.510724,468372803470877.1,507751326748579.4,507751326748579.4,33.09,19260817.0,1000.0,adaptive,auto,0.549206,0.578616,0.578616
1.0,0.0017782794100389,0.0020535250264571,relu,28.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.555564,0.557375,0.557375,0.518726,0.51748,0.51748,488628632426337.7,530383273015556.8,530383273015556.8,28.36,19260817.0,1000.0,adaptive,auto,0.539456,0.563941,0.563941
