n_estimators,max_depth,subsample,colsample_bytree,learning_rate,reg_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
25.0,192.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.579056,0.569205,0.569205,0.50483,0.510517,0.510517,354559959746385.4,399249927279289.6,399249927279289.6,4.49,19260817.0,-1.0,0.516553,0.580713,0.580713
25.0,192.0,0.4,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.572533,0.569729,0.569729,0.508726,0.510207,0.510207,356311926045144.44,402415051361828.4,402415051361828.4,1.25,19260817.0,-1.0,0.51746,0.580713,0.580713
400.0,3.0,0.85,0.85,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,4e-06,4e-06,4e-06,0.778095,0.777812,0.777812,1183114803.101804,1217255861.660261,1217255861.660261,12.43,19260817.0,-1.0,0.507937,0.583857,0.583857
25.0,3.0,0.4,0.85,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.53286,0.559731,0.559731,0.53181,0.5161,0.5161,348398892423228.3,362272896141845.2,362272896141845.2,1.26,19260817.0,-1.0,0.505669,0.56499,0.56499
400.0,192.0,0.4,0.85,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,4e-06,4e-06,4e-06,0.778095,0.777811,0.777811,1514920208.704589,1642871829.957154,1642871829.957154,22.77,19260817.0,-1.0,0.514512,0.57652,0.57652
400.0,192.0,0.85,0.85,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,4e-06,4e-06,4e-06,0.778095,0.777811,0.777811,1587634565.148334,1718944427.657483,1718944427.657483,19.53,19260817.0,-1.0,0.514286,0.583857,0.583857
400.0,24.0,0.85,0.85,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,4e-06,4e-06,4e-06,0.778095,0.777811,0.777811,1494658536.137212,1615019566.503409,1615019566.503409,26.88,19260817.0,-1.0,0.512698,0.57652,0.57652
25.0,24.0,0.85,0.85,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.0,0.0,0.0,0.778096,0.777813,0.777813,91659577.792872,99059843.640388,99059843.640388,2.69,19260817.0,-1.0,0.510204,0.573375,0.573375
25.0,24.0,0.85,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.499731,0.537545,0.537545,0.550345,0.528944,0.528944,483174562367330.5,493033440072048.5,493033440072048.5,0.52,19260817.0,-1.0,0.521769,0.577568,0.577568
25.0,3.0,0.85,0.85,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.0,0.0,0.0,0.778096,0.777813,0.777813,74956868.736864,77172034.838522,77172034.838522,4.46,19260817.0,-1.0,0.507483,0.580713,0.580713
25.0,3.0,0.4,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.53298,0.558975,0.558975,0.531742,0.516543,0.516543,345644573373308.1,362802466080983.1,362802466080983.1,0.95,19260817.0,-1.0,0.509977,0.571279,0.571279
400.0,24.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.710868,0.556729,0.556729,0.41839,0.517857,0.517857,335752174543570.7,473052444276131.8,473052444276131.8,13.91,19260817.0,-1.0,0.581633,0.583857,0.583857
400.0,192.0,0.85,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.695453,0.564398,0.564398,0.429398,0.513358,0.513358,363982255839771.4,483658216704886.4,483658216704886.4,35.24,19260817.0,-1.0,0.597732,0.575472,0.575472
25.0,3.0,0.85,0.85,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.0,0.0,0.0,0.778096,0.777813,0.777813,73571371.181601,75208027.429861,75208027.429861,2.25,19260817.0,-1.0,0.505442,0.556604,0.556604
25.0,24.0,0.4,0.85,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.0,0.0,0.0,0.778096,0.777813,0.777813,91238317.102369,98263453.342456,98263453.342456,2.99,19260817.0,-1.0,0.504308,0.581761,0.581761
25.0,24.0,0.4,0.85,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.531375,0.561773,0.561773,0.532655,0.514902,0.514902,392070821101655.1,399506898134107.4,399506898134107.4,0.56,19260817.0,-1.0,0.514512,0.575472,0.575472
25.0,3.0,0.4,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.499708,0.530072,0.530072,0.550358,0.533201,0.533201,415976049787281.6,443175875603170.3,443175875603170.3,0.61,19260817.0,-1.0,0.539683,0.590147,0.590147
25.0,192.0,0.4,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.545439,0.54945,0.54945,0.524602,0.522091,0.522091,432317120207119.8,477870433809377.94,477870433809377.94,2.43,19260817.0,-1.0,0.54127,0.58805,0.58805
25.0,192.0,0.4,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.530841,0.561981,0.561981,0.532958,0.51478,0.51478,392758726231112.4,399751180799638.56,399751180799638.56,0.55,19260817.0,-1.0,0.51542,0.572327,0.572327
25.0,24.0,0.4,0.85,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.0,0.0,0.0,0.778096,0.777813,0.777813,97007359.952194,105433262.105042,105433262.105042,5.07,19260817.0,-1.0,0.511338,0.580713,0.580713
400.0,192.0,0.4,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.715868,0.558337,0.558337,0.414757,0.516917,0.516917,336142348348930.4,474779366535215.25,474779366535215.25,17.66,19260817.0,-1.0,0.595238,0.577568,0.577568
400.0,3.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,2e-06,3e-06,3e-06,0.778095,0.777812,0.777812,1482530739.690896,1564492500.235046,1564492500.235046,35.95,19260817.0,-1.0,0.544218,0.595388,0.595388
25.0,24.0,0.4,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.0,0.0,0.0,0.778096,0.777813,0.777813,113802867.064214,123003140.197124,123003140.197124,1.55,19260817.0,-1.0,0.551701,0.591195,0.591195
400.0,192.0,0.4,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.715815,0.561418,0.561418,0.414795,0.515111,0.515111,337198542021787.6,471445549050721.7,471445549050721.7,15.99,19260817.0,-1.0,0.597052,0.57652,0.57652
400.0,3.0,0.4,0.85,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,3e-06,4e-06,4e-06,0.778095,0.777812,0.777812,1181316204.963932,1217205332.270919,1217205332.270919,18.3,19260817.0,-1.0,0.505896,0.577568,0.577568
25.0,192.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.0,0.0,0.0,0.778096,0.777813,0.777813,118673853.415615,127804496.01264,127804496.01264,5.39,19260817.0,-1.0,0.539909,0.595388,0.595388
25.0,24.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.0,0.0,0.0,0.778096,0.777813,0.777813,117096310.830263,126339896.124007,126339896.124007,6.04,19260817.0,-1.0,0.534014,0.58805,0.58805
25.0,3.0,0.85,0.85,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.0,0.0,0.0,0.778096,0.777813,0.777813,73405039.344193,74928722.916624,74928722.916624,0.62,19260817.0,-1.0,0.505442,0.556604,0.556604
25.0,3.0,0.85,0.85,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,0.0,0.0,0.0,0.778096,0.777813,0.777813,71695357.750813,72839165.857421,72839165.857421,2.5,19260817.0,-1.0,0.503855,0.5587,0.5587
400.0,192.0,0.4,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.657289,0.565171,0.565171,0.455509,0.512902,0.512902,389067835525070.6,489193695306929.5,489193695306929.5,16.09,19260817.0,-1.0,0.585261,0.570231,0.570231
400.0,192.0,0.4,0.85,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,4e-06,4e-06,4e-06,0.778095,0.777811,0.777811,1546420066.675738,1676258543.885528,1676258543.885528,27.83,19260817.0,-1.0,0.510658,0.580713,0.580713
400.0,24.0,0.4,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525312,0.558425,0.558425,0.53609,0.516865,0.516865,488490964437130.7,501320989954472.6,501320989954472.6,5.68,19260817.0,-1.0,0.51542,0.578616,0.578616
25.0,192.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.575806,0.571485,0.571485,0.506775,0.509165,0.509165,351670225571421.8,394035540246605.06,394035540246605.06,1.69,19260817.0,-1.0,0.516553,0.577568,0.577568
25.0,24.0,0.85,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.522354,0.540809,0.540809,0.537757,0.527075,0.527075,450500215251525.25,490911368926394.3,490911368926394.3,3.63,19260817.0,-1.0,0.545125,0.592243,0.592243
400.0,3.0,0.85,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.586665,0.575543,0.575543,0.500247,0.506748,0.506748,455516730402318.06,503637908715704.6,503637908715704.6,7.13,19260817.0,-1.0,0.563492,0.578616,0.578616
400.0,192.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,3e-06,3e-06,3e-06,0.778095,0.777812,0.777812,1905401438.570033,2049352226.717201,2049352226.717201,23.16,19260817.0,-1.0,0.546259,0.591195,0.591195
25.0,24.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.0,0.0,0.0,0.778096,0.777813,0.777813,118673853.415616,127804496.01264,127804496.01264,2.52,19260817.0,-1.0,0.539909,0.595388,0.595388
400.0,24.0,0.4,0.85,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,4e-06,4e-06,4e-06,0.778095,0.777811,0.777811,1546420066.675738,1676258543.885528,1676258543.885528,27.42,19260817.0,-1.0,0.510658,0.580713,0.580713
25.0,3.0,0.4,0.85,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.53264,0.557825,0.557825,0.531936,0.517216,0.517216,352118551025444.7,369054915225907.1,369054915225907.1,0.68,19260817.0,-1.0,0.511338,0.583857,0.583857
400.0,3.0,0.4,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,2e-06,2e-06,2e-06,0.778095,0.777812,0.777812,1379967220.270794,1455776692.146854,1455776692.146854,5.14,19260817.0,-1.0,0.521769,0.583857,0.583857
25.0,192.0,0.85,0.85,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.531375,0.561773,0.561773,0.532655,0.514902,0.514902,392070821101655.1,399506898134107.4,399506898134107.4,1.13,19260817.0,-1.0,0.514512,0.575472,0.575472
400.0,24.0,0.85,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.663699,0.564197,0.564197,0.451229,0.513476,0.513476,383291699238657.5,489518168187496.5,489518168187496.5,16.25,19260817.0,-1.0,0.587982,0.567086,0.567086
400.0,24.0,0.85,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.525254,0.55863,0.55863,0.536122,0.516745,0.516745,488721091704388.0,501463322522744.3,501463322522744.3,4.69,19260817.0,-1.0,0.51542,0.578616,0.578616
400.0,3.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,2e-06,2e-06,2e-06,0.778095,0.777812,0.777812,1417726132.162065,1495113936.410089,1495113936.410089,15.02,19260817.0,-1.0,0.527664,0.600629,0.600629
