alpha,ensemble_n_estimators,ensemble_max_features,ensemble_max_samples,ensemble_weighted,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
100.0,25.0,0.85,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,1315170347304.0315,1315317579467.9128,1315317579467.9128,12.1,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,25.0,0.85,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-6e-06,-6e-06,-6e-06,0.778099,0.777816,0.777816,7741772693501.011,7742639378146.303,7742639378146.303,3.23,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,25.0,0.85,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-6e-06,-6e-06,-6e-06,0.778099,0.777816,0.777816,7741772693501.011,7742639378146.303,7742639378146.303,12.04,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,262178757054.7061,262208107736.0108,262208107736.0108,39.78,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,262178757054.7061,262208107736.0108,262208107736.0108,176.92,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.4,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,1211011968255.917,1211147539980.8574,1211147539980.8574,43.6,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.4,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,1211011968255.917,1211147539980.8574,1211147539980.8574,169.92,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.4,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,237826637804.25308,237853262287.22165,237853262287.22165,39.6,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.4,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,237826637804.25308,237853262287.22165,237853262287.22165,165.64,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.4,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,243604000240.1757,243631271493.7888,243631271493.7888,42.59,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.4,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,243604000240.1757,243631271493.7888,243631271493.7888,175.05,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.85,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,262178757054.7061,262208107736.0108,262208107736.0108,60.52,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.85,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,262178757054.7061,262208107736.0108,262208107736.0108,233.61,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.85,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,1211011968255.917,1211147539980.8574,1211147539980.8574,62.21,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.85,0.4,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,1211011968255.917,1211147539980.8574,1211147539980.8574,248.1,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.85,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,237826637804.25308,237853262287.22165,237853262287.22165,54.64,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.85,0.85,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,237826637804.25308,237853262287.22165,237853262287.22165,188.53,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.85,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,243604000240.1757,243631271493.7888,243631271493.7888,54.0,19260817.0,-1.0,0.235374,0.21174,0.21174
100.0,400.0,0.85,0.85,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,243604000240.1757,243631271493.7888,243631271493.7888,190.09,19260817.0,-1.0,0.235374,0.21174,0.21174
0.1,213.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.443633,0.465912,0.465912,0.580382,0.568436,0.568436,468030944200402.3,477448710473931.8,477448710473931.8,63.13,19260817.0,-1.0,0.51542,0.574423,0.574423
0.1,213.0,0.625,0.625,True,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.477643,0.501221,0.501221,0.562363,0.549325,0.549325,449023299734145.94,452605982171606.4,452605982171606.4,59.06,19260817.0,-1.0,0.512245,0.574423,0.574423
0.0001,25.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.380974,0.403887,0.403887,0.612192,0.600537,0.600537,739178193982267.9,768786466060916.1,768786466060916.1,15.92,19260817.0,-1.0,0.549206,0.589099,0.589099
0.0001,25.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.351334,0.380123,0.380123,0.626677,0.61239,0.61239,622138308595042.4,634607671682553.6,634607671682553.6,2.28,19260817.0,-1.0,0.533787,0.56499,0.56499
0.0001,25.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.381033,0.403958,0.403958,0.612163,0.600501,0.600501,738597430981414.9,768199818743345.6,768199818743345.6,12.77,19260817.0,-1.0,0.549206,0.589099,0.589099
0.0001,25.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.351713,0.380502,0.380502,0.626494,0.612203,0.612203,621894213450425.4,634346560865812.5,634346560865812.5,3.9,19260817.0,-1.0,0.533787,0.568134,0.568134
0.0001,25.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.480312,0.505077,0.505077,0.560925,0.547198,0.547198,749987688057740.9,775960559615430.1,775960559615430.1,54.97,19260817.0,-1.0,0.534921,0.575472,0.575472
0.0001,25.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.351334,0.380123,0.380123,0.626677,0.61239,0.61239,622138308595042.4,634607671682553.6,634607671682553.6,2.2,19260817.0,-1.0,0.533787,0.56499,0.56499
0.0001,25.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.480436,0.505199,0.505199,0.560858,0.54713,0.54713,749262485661898.2,775183819485830.5,775183819485830.5,38.15,19260817.0,-1.0,0.53356,0.575472,0.575472
0.0001,213.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.365672,0.391886,0.391886,0.619712,0.606552,0.606552,617389812592914.0,631670300848448.6,631670300848448.6,22.36,19260817.0,-1.0,0.535147,0.587002,0.587002
0.0001,213.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.389045,0.411733,0.411733,0.608188,0.596571,0.596571,743370462996534.0,772991763583555.8,772991763583555.8,125.84,19260817.0,-1.0,0.550113,0.581761,0.581761
0.0001,213.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.365639,0.39186,0.39186,0.619729,0.606564,0.606564,617878681207973.9,632177996014574.9,632177996014574.9,21.31,19260817.0,-1.0,0.536508,0.587002,0.587002
0.0001,213.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.389115,0.411818,0.411818,0.608153,0.596528,0.596528,743696545718409.4,773319401355681.9,773319401355681.9,95.54,19260817.0,-1.0,0.550113,0.581761,0.581761
0.0001,213.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.365672,0.391886,0.391886,0.619712,0.606552,0.606552,617389812592914.0,631670300848448.6,631670300848448.6,21.39,19260817.0,-1.0,0.535147,0.587002,0.587002
0.0001,213.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.468478,0.49246,0.49246,0.567275,0.554128,0.554128,754365130987170.4,781536368409034.6,781536368409034.6,482.23,19260817.0,-1.0,0.541723,0.585954,0.585954
0.0001,213.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.365639,0.39186,0.39186,0.619729,0.606564,0.606564,617878681207973.9,632177996014574.9,632177996014574.9,19.42,19260817.0,-1.0,0.536508,0.587002,0.587002
0.0001,213.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.46856,0.492557,0.492557,0.567232,0.554075,0.554075,754553587078348.8,781702231677860.5,781702231677860.5,281.69,19260817.0,-1.0,0.541723,0.585954,0.585954
0.1,25.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.322105,0.345191,0.345191,0.64064,0.629409,0.629409,449290549376062.56,457792494769443.4,457792494769443.4,3.24,19260817.0,-1.0,0.53356,0.572327,0.572327
0.1,25.0,0.4,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.335898,0.356043,0.356043,0.63409,0.624171,0.624171,430808816029912.06,444868172521544.25,444868172521544.25,6.23,19260817.0,-1.0,0.544671,0.607966,0.607966
0.1,25.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.321713,0.344801,0.344801,0.640826,0.629596,0.629596,449628661603678.5,458155261360024.8,458155261360024.8,3.09,19260817.0,-1.0,0.53424,0.572327,0.572327
0.1,25.0,0.4,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.335971,0.356092,0.356092,0.634055,0.624148,0.624148,430748260842929.6,444798320718797.75,444798320718797.75,5.59,19260817.0,-1.0,0.544671,0.607966,0.607966
0.1,25.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.322105,0.345191,0.345191,0.64064,0.629409,0.629409,449290549376062.56,457792494769443.4,457792494769443.4,1.86,19260817.0,-1.0,0.53356,0.572327,0.572327
0.1,25.0,0.625,0.4,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.458012,0.480538,0.480538,0.572833,0.560599,0.560599,459038060951435.9,467017827385149.75,467017827385149.75,6.9,19260817.0,-1.0,0.51678,0.574423,0.574423
0.1,25.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.321713,0.344801,0.344801,0.640826,0.629596,0.629596,449628661603678.5,458155261360024.8,458155261360024.8,1.82,19260817.0,-1.0,0.53424,0.572327,0.572327
0.1,25.0,0.625,0.625,False,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.458073,0.480581,0.480581,0.572801,0.560576,0.560576,458737305700266.5,466711103588006.3,466711103588006.3,7.08,19260817.0,-1.0,0.51678,0.568134,0.568134
