alpha,n_estimators,max_features,max_samples,weighted,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
1.0,100.0,0.4,0.7,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.280618,0.291044,0.291044,0.659953,0.654915,0.654915,160492957113041.16,159697043050520.38,159697043050520.38,26.16,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.55,0.55,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.280153,0.290559,0.290559,0.660166,0.655139,0.655139,159430494248230.47,158630601364671.28,158630601364671.28,29.0,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.55,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.280845,0.291281,0.291281,0.659849,0.654805,0.654805,161228043717018.1,160435749822450.53,160435749822450.53,29.05,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.55,0.7,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.149577,0.154735,0.154735,0.717548,0.715108,0.715108,76832322843080.67,76447459205291.42,76447459205291.42,26.22,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.55,0.7,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.280822,0.291257,0.291257,0.659859,0.654816,0.654816,160109068457131.47,159308284567154.88,159308284567154.88,26.03,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.55,0.7,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109904,0.281063,0.291509,0.291509,0.659749,0.6547,0.6547,160380193082543.25,159579294430089.06,159579294430089.06,26.78,19260817.0,-1.0,0.505215,0.557652,0.557652
10.0,100.0,0.85,0.7,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-2e-06,-2e-06,-2e-06,0.778097,0.777814,0.777814,3801296842025.4976,3801722393864.281,3801722393864.281,31.94,19260817.0,-1.0,0.235374,0.21174,0.21174
1.0,100.0,0.85,0.55,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.281107,0.291555,0.291555,0.659729,0.654679,0.654679,159702407010622.53,158895831843737.62,158895831843737.62,31.97,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.85,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.281799,0.292277,0.292277,0.659411,0.654345,0.654345,160314540314299.38,159506334997790.94,159506334997790.94,31.13,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.85,0.7,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.246814,0.255784,0.255784,0.675281,0.671003,0.671003,136095582120249.69,135409912973635.23,135409912973635.23,32.95,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.85,0.7,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.281457,0.29192,0.29192,0.659568,0.65451,0.65451,160101365428984.9,159294661954775.78,159294661954775.78,32.43,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.85,0.7,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109904,0.281189,0.29164,0.29164,0.659691,0.654639,0.654639,159867218625047.06,159061172095523.66,159061172095523.66,35.07,19260817.0,-1.0,0.505215,0.557652,0.557652
10.0,100.0,0.7,0.55,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,833829870129.8751,833923216650.6055,833923216650.6055,32.67,19260817.0,-1.0,0.235374,0.21174,0.21174
1.0,100.0,0.7,0.4,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.280667,0.291095,0.291095,0.659931,0.654891,0.654891,159443770821779.6,158639246918816.62,158639246918816.62,32.0,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.7,0.55,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.198338,0.205349,0.205349,0.696673,0.693368,0.693368,105312808483544.8,104783470362819.95,104783470362819.95,30.81,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.7,0.55,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.280727,0.291158,0.291158,0.659903,0.654862,0.654862,159452806379415.66,158647795803795.84,158647795803795.84,29.48,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.7,0.55,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109904,0.280726,0.291157,0.291157,0.659903,0.654863,0.654863,159508105278693.84,158703533439416.25,158703533439416.25,33.54,19260817.0,-1.0,0.505215,0.557652,0.557652
10.0,100.0,0.7,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-6e-06,-6e-06,-6e-06,0.778098,0.777815,0.777815,7273329169109.29,7274143411913.949,7274143411913.949,30.89,19260817.0,-1.0,0.235374,0.21174,0.21174
1.0,100.0,0.7,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.19904,0.206077,0.206077,0.696368,0.69305,0.69305,105870924568365.14,105340447392051.8,105340447392051.8,31.98,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.7,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.281836,0.292316,0.292316,0.659394,0.654327,0.654327,160885302894795.72,160081190316299.03,160081190316299.03,29.45,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.7,0.85,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109904,0.281543,0.29201,0.29201,0.659529,0.654468,0.654468,160453323905036.25,159648560147501.6,159648560147501.6,34.6,19260817.0,-1.0,0.505215,0.557652,0.557652
10.0,100.0,0.7,0.7,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,-0.0,-0.0,-0.0,0.778096,0.777813,0.777813,346054197634.4696,346092938097.59094,346092938097.59094,35.7,19260817.0,-1.0,0.235374,0.21174,0.21174
1.0,100.0,0.7,0.7,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,0.201551,0.208687,0.208687,0.695276,0.69191,0.69191,107264788134983.38,106725481808200.44,106725481808200.44,31.15,19260817.0,-1.0,0.505215,0.557652,0.557652
1.0,100.0,0.7,0.7,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109904,0.21943,0.227277,0.227277,0.687447,0.683734,0.683734,118248099554239.66,117651580136269.2,117651580136269.2,32.43,19260817.0,-1.0,0.505215,0.557652,0.557652
10.0,100.0,0.7,0.7,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions']",0.9306217431588558,-2e-06,-2e-06,-2e-06,0.778097,0.777814,0.777814,3801296842025.4976,3801722393864.281,3801722393864.281,31.46,19260817.0,-1.0,0.235374,0.21174,0.21174
1.0,100.0,0.7,0.7,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists']",0.924898549042972,0.281186,0.291637,0.291637,0.659693,0.654641,0.654641,160053862656449.16,159249291590112.28,159249291590112.28,29.04,19260817.0,-1.0,0.505215,0.557652,0.557652
10.0,100.0,0.7,0.7,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s']",0.9417404842109904,-2e-06,-2e-06,-2e-06,0.778097,0.777814,0.777814,3801296842025.4976,3801722393864.281,3801722393864.281,32.72,19260817.0,-1.0,0.235374,0.21174,0.21174
1.0,100.0,0.7,0.7,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.281112,0.29156,0.29156,0.659727,0.654676,0.654676,160193108839317.8,159390304252918.7,159390304252918.7,33.56,19260817.0,-1.0,0.505215,0.557652,0.557652
0.01,400.0,0.4,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.402857,0.42776,0.42776,0.601274,0.588389,0.588389,646218048169254.9,670992673854477.4,670992673854477.4,90.15,19260817.0,-1.0,0.549433,0.592243,0.592243
0.0001,200.0,0.4,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.400161,0.424704,0.424704,0.60263,0.589958,0.589958,679869939252646.1,707746029434322.4,707746029434322.4,51.35,19260817.0,-1.0,0.548073,0.58805,0.58805
0.0001,400.0,0.55,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.4482,0.472998,0.472998,0.577995,0.564653,0.564653,733024594563609.4,761633707715419.2,761633707715419.2,88.99,19260817.0,-1.0,0.547619,0.57652,0.57652
0.0001,400.0,0.4,0.7,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.405399,0.430555,0.430555,0.599993,0.58695,0.58695,677334489229031.2,704025087558430.2,704025087558430.2,92.45,19260817.0,-1.0,0.548299,0.598532,0.598532
0.0001,400.0,0.4,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks']",0.8764627957636986,0.38098,0.405266,0.405266,0.612189,0.599842,0.599842,651508112720941.8,677208584041402.8,677208584041402.8,80.98,19260817.0,-1.0,0.544898,0.580713,0.580713
0.0001,400.0,0.4,0.85,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals']",0.8934391461254398,0.3979,0.42236,0.42236,0.603765,0.591159,0.591159,676816071307507.0,701900368317065.5,701900368317065.5,90.23,19260817.0,-1.0,0.547392,0.596436,0.596436
0.01,400.0,0.4,0.7,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.40292,0.427832,0.427832,0.601243,0.588352,0.588352,646296704037262.2,671090928696075.8,671090928696075.8,88.56,19260817.0,-1.0,0.549433,0.592243,0.592243
0.0001,200.0,0.4,0.7,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.400251,0.424808,0.424808,0.602585,0.589904,0.589904,679962518122407.2,707847290718455.1,707847290718455.1,47.03,19260817.0,-1.0,0.547392,0.58805,0.58805
0.0001,400.0,0.55,0.7,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.448191,0.473017,0.473017,0.578,0.564643,0.564643,732972013824273.0,761574631055981.0,761574631055981.0,100.74,19260817.0,-1.0,0.547166,0.57652,0.57652
0.0001,400.0,0.4,0.55,0.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.405362,0.430513,0.430513,0.600012,0.586971,0.586971,677266959390040.0,703943900082503.2,703943900082503.2,109.33,19260817.0,-1.0,0.548299,0.598532,0.598532
0.0001,400.0,0.4,0.7,1.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,0.472967,0.498505,0.498505,0.564875,0.550818,0.550818,651668711309158.0,671804264830718.5,671804264830718.5,104.17,19260817.0,-1.0,0.5322,0.577568,0.577568
