n_estimators,max_depth,max_samples,max_features,ccp_alpha,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
400.0,3.0,0.85,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.496348,0.527155,0.527155,0.552203,0.534853,0.534853,274393711511887.1,283737524097817.25,283737524097817.2,312.23,19260817.0,-1.0,0.507256,0.579665,0.579665
400.0,3.0,0.85,0.85,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.334194,0.351081,0.351081,0.634903,0.626571,0.626571,120526075915762.88,123045321422552.92,123045321422552.92,29.42,19260817.0,-1.0,0.514739,0.552411,0.552411
400.0,3.0,0.85,0.85,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.397218,0.418347,0.418347,0.604106,0.593208,0.593208,156091073487563.1,159651735778589.47,159651735778589.47,313.99,19260817.0,-1.0,0.514739,0.552411,0.552411
400.0,192.0,0.4,0.4,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.593716,0.522267,0.522267,0.495962,0.537611,0.537611,401640714690013.7,450873477195097.44,450873477195097.44,59.83,19260817.0,-1.0,0.619728,0.555556,0.555556
400.0,192.0,0.4,0.4,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.886032,0.558575,0.558575,0.262678,0.516777,0.516777,206392725700034.0,502976143307235.25,502976143307235.25,885.49,19260817.0,-1.0,0.76644,0.60587,0.60587
400.0,192.0,0.4,0.4,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.172804,0.180796,0.180796,0.707681,0.703998,0.703998,58932770115150.24,59872173992188.77,59872173992188.77,307.3,19260817.0,-1.0,0.514739,0.552411,0.552411
400.0,192.0,0.4,0.4,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.193346,0.202354,0.202354,0.698838,0.694673,0.694673,62698592736050.53,63779423057357.1,63779423057357.12,1241.59,19260817.0,-1.0,0.514739,0.552411,0.552411
400.0,192.0,0.4,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.593444,0.521183,0.521183,0.496128,0.53822,0.53822,402043795284602.06,451340728528865.8,451340728528865.8,87.04,19260817.0,-1.0,0.621542,0.550314,0.550314
400.0,192.0,0.4,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.896897,0.538515,0.538515,0.249844,0.528389,0.528389,187747294748080.62,516959527050634.56,516959527050634.56,2021.82,19260817.0,-1.0,0.754875,0.631027,0.631027
400.0,192.0,0.4,0.85,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.334645,0.351123,0.351123,0.634688,0.626551,0.626551,111546014959915.48,113863730879733.0,113863730879733.0,311.98,19260817.0,-1.0,0.514739,0.552411,0.552411
400.0,192.0,0.4,0.85,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.399025,0.41983,0.41983,0.6032,0.592451,0.592451,156334013348572.22,159708138527085.4,159708138527085.4,2189.16,19260817.0,-1.0,0.514739,0.552411,0.552411
400.0,192.0,0.85,0.4,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.601731,0.509138,0.509138,0.491045,0.544948,0.544948,395750941931093.75,452987599951486.1,452987599951485.94,99.69,19260817.0,-1.0,0.62517,0.552411,0.552411
400.0,192.0,0.85,0.4,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.959229,0.553603,0.553603,0.157112,0.51968,0.51968,118224672002413.1,510152605856746.9,510152605856746.9,1682.05,19260817.0,-1.0,0.821542,0.607966,0.607966
400.0,192.0,0.85,0.4,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.175699,0.184054,0.184054,0.706441,0.702597,0.702597,57622340687045.664,58674391274112.805,58674391274112.79,484.46,19260817.0,-1.0,0.514739,0.552411,0.552411
400.0,192.0,0.85,0.4,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.195324,0.204522,0.204522,0.697981,0.693728,0.693728,57205830667682.914,58338030784566.72,58338030784566.734,2507.21,19260817.0,-1.0,0.514739,0.552411,0.552411
400.0,192.0,0.85,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.601576,0.507841,0.507841,0.491141,0.545667,0.545667,396046226661507.1,453632716457327.3,453632716457327.3,130.8,19260817.0,-1.0,0.629478,0.5587,0.5587
400.0,192.0,0.85,0.85,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.962898,0.527718,0.527718,0.149876,0.534535,0.534535,106857376015803.2,527366855601179.1,527366855601179.1,3521.96,19260817.0,-1.0,0.81746,0.641509,0.641509
400.0,192.0,0.85,0.85,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.336986,0.354049,0.354049,0.63357,0.625137,0.625137,117363537063159.48,119920279894346.22,119920279894346.22,497.33,19260817.0,-1.0,0.514739,0.552411,0.552411
400.0,192.0,0.85,0.85,0.1,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.396426,0.417489,0.417489,0.604503,0.593646,0.593646,157655513845245.8,161196832089273.2,161196832089273.2,2926.62,19260817.0,-1.0,0.514739,0.552411,0.552411
213.0,98.0,0.625,0.625,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.784979,0.547677,0.547677,0.360806,0.523118,0.523118,244453625563580.03,446404660372961.75,446404660372961.75,534.93,19260817.0,-1.0,0.619501,0.58805,0.58805
25.0,3.0,0.4,0.4,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.439564,0.471846,0.471846,0.5825,0.565269,0.565269,302099965452533.0,320134362429218.6,320134362429218.56,1.86,19260817.0,-1.0,0.49932,0.532495,0.532495
25.0,3.0,0.4,0.4,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.414638,0.452577,0.452577,0.595313,0.575489,0.575489,353210884158615.8,373692477064477.5,373692477064477.5,0.4,19260817.0,-1.0,0.519274,0.548218,0.548218
25.0,3.0,0.4,0.4,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.439564,0.471846,0.471846,0.5825,0.565269,0.565269,302099965452533.0,320134362429218.56,320134362429218.6,1.87,19260817.0,-1.0,0.49932,0.532495,0.532495
25.0,3.0,0.4,0.625,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.414638,0.452577,0.452577,0.595313,0.575489,0.575489,353210884158615.8,373692477064477.5,373692477064477.5,0.47,19260817.0,-1.0,0.519274,0.548218,0.548218
25.0,3.0,0.4,0.625,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.488975,0.519234,0.519234,0.55623,0.539314,0.539314,273519481505136.88,287278098136081.06,287278098136081.06,4.07,19260817.0,-1.0,0.527664,0.585954,0.585954
25.0,3.0,0.4,0.625,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.414638,0.452577,0.452577,0.595313,0.575489,0.575489,353210884158615.8,373692477064477.5,373692477064477.5,0.41,19260817.0,-1.0,0.519274,0.548218,0.548218
25.0,3.0,0.4,0.625,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.488975,0.519234,0.519234,0.55623,0.539314,0.539314,273519481505136.88,287278098136081.06,287278098136081.06,3.0,19260817.0,-1.0,0.527664,0.585954,0.585954
25.0,3.0,0.625,0.4,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.416137,0.45393,0.45393,0.59455,0.574777,0.574777,362769769809981.9,383321992766720.5,383321992766720.5,0.6,19260817.0,-1.0,0.510204,0.551363,0.551363
25.0,3.0,0.625,0.4,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.439281,0.471312,0.471312,0.582648,0.565555,0.565555,294380246214871.06,313266453005711.94,313266453005711.94,2.55,19260817.0,-1.0,0.517007,0.549266,0.549266
25.0,3.0,0.625,0.4,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.416137,0.45393,0.45393,0.59455,0.574777,0.574777,362769769809981.94,383321992766720.5,383321992766720.5,0.63,19260817.0,-1.0,0.510204,0.551363,0.551363
25.0,3.0,0.625,0.4,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.439281,0.471312,0.471312,0.582648,0.565555,0.565555,294380246214871.06,313266453005711.94,313266453005711.94,2.49,19260817.0,-1.0,0.517007,0.549266,0.549266
25.0,3.0,0.625,0.625,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.416137,0.45393,0.45393,0.59455,0.574777,0.574777,362769769809981.9,383321992766720.5,383321992766720.5,0.63,19260817.0,-1.0,0.510204,0.551363,0.551363
25.0,3.0,0.625,0.625,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.484273,0.514137,0.514137,0.558783,0.542166,0.542166,273451980004252.84,288441251153246.0,288441251153246.0,4.13,19260817.0,-1.0,0.535828,0.610063,0.610063
25.0,3.0,0.625,0.625,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.416137,0.45393,0.45393,0.59455,0.574777,0.574777,362769769809981.94,383321992766720.5,383321992766720.5,1.08,19260817.0,-1.0,0.510204,0.551363,0.551363
25.0,3.0,0.625,0.625,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.484273,0.514137,0.514137,0.558783,0.542166,0.542166,273451980004252.84,288441251153246.0,288441251153245.94,4.97,19260817.0,-1.0,0.535828,0.610063,0.610063
25.0,98.0,0.4,0.4,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.588812,0.515682,0.515682,0.498946,0.541303,0.541303,402911695118435.4,451826776243827.5,451826776243827.5,2.19,19260817.0,-1.0,0.615873,0.540881,0.540881
25.0,98.0,0.4,0.4,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.879648,0.535297,0.535297,0.269936,0.530229,0.530229,210367366930168.97,520621743038285.3,520621743038285.3,16.65,19260817.0,-1.0,0.778912,0.587002,0.587002
25.0,98.0,0.4,0.4,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.548105,0.560688,0.560688,0.523061,0.515539,0.515539,409579072716397.7,425201359061561.75,425201359061561.75,11.42,19260817.0,-1.0,0.546939,0.570231,0.570231
25.0,98.0,0.4,0.4,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.765701,0.555655,0.555655,0.376633,0.518484,0.518484,264673244760598.75,446887147961962.3,446887147961962.3,32.42,19260817.0,-1.0,0.61542,0.590147,0.590147
25.0,98.0,0.4,0.625,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.588812,0.515682,0.515682,0.498946,0.541303,0.541303,402911695118435.4,451826776243827.5,451826776243827.5,2.12,19260817.0,-1.0,0.615873,0.540881,0.540881
25.0,98.0,0.4,0.625,1e-08,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.885069,0.531661,0.531661,0.263786,0.532299,0.532299,202807924982023.44,522250171139664.1,522250171139664.1,28.73,19260817.0,-1.0,0.76576,0.592243,0.592243
25.0,98.0,0.4,0.625,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.548105,0.560688,0.560688,0.523061,0.515539,0.515539,409579072716397.7,425201359061561.75,425201359061561.75,11.74,19260817.0,-1.0,0.546939,0.570231,0.570231
25.0,98.0,0.4,0.625,3.1622776601683795e-05,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains']",0.9362167668092988,0.78259,0.550606,0.550606,0.362805,0.521421,0.521421,249147505938444.97,446318942685277.5,446318942685277.5,39.62,19260817.0,-1.0,0.627438,0.592243,0.592243
