n_estimators,max_depth,subsample,colsample_bytree,gamma,eta,features,feature combo ningxiang score,Train r2,Val r2,Test r2,Train RMSE,Val RMSE,Test RMSE,Train MAPE,Val MAPE,Test MAPE,Time,random_state,n_jobs,Train Brownlow Metric,Val Brownlow Metric,Test Brownlow Metric
100.0,192.0,0.4,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.14,19260817.0,2.0,0.0,0.0,0.0
100.0,24.0,0.85,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,-0.39258,-0.398274,-0.398274,0.918213,0.919753,0.919753,1936445052165484.8,1937023593224051.2,1937023593224051.2,294.13,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,192.0,0.4,0.85,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-6.002875270455959e+37,-6.0072470842622265e+37,-6.0072470842622265e+37,6.028551291222155e+18,6.028551333252704e+18,6.028551333252704e+18,2.357990275290413e+34,2.358254258294824e+34,2.358254258294824e+34,7.51,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,24.0,0.4,0.85,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,-0.408637,-0.409518,-0.409518,0.923491,0.923444,0.923444,1951826411365404.8,1952082531088772.0,1952082531088772.0,50.9,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,192.0,0.4,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,-5.961874125361653e+37,-5.966215998589369e+37,-5.966215998589369e+37,6.007927755519837e+18,6.00792775713061e+18,6.00792775713061e+18,2.3499236895481714e+34,2.350186762141216e+34,2.350186762141216e+34,7.71,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,3.0,0.85,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,-6.117724854492922e+37,-6.122180218085733e+37,-6.122180218085733e+37,6.085948469429475e+18,6.085948465322215e+18,6.085948465322215e+18,2.380440493610608e+34,2.380706981885174e+34,2.380706981885174e+34,2.1,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,3.0,0.4,0.85,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-6.08030152002984e+37,-6.084729571643607e+37,-6.084729571643607e+37,6.067305438905266e+18,6.067305406074299e+18,6.067305406074299e+18,2.3731485272846e+34,2.373414187856516e+34,2.373414187856516e+34,2.13,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,192.0,0.4,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.54,19260817.0,2.0,0.0,0.0,0.0
100.0,3.0,0.4,0.85,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,-0.396203,-0.396023,-0.396023,0.919406,0.919013,0.919013,1936220479770632.8,1936436380590756.8,1936436380590756.8,25.03,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,192.0,0.4,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-6.068018277671086e+37,-6.072437449585562e+37,-6.072437449585562e+37,6.06117384659193e+18,6.06117384659193e+18,6.06117384659193e+18,2.370750210457769e+34,2.371015613859105e+34,2.371015613859105e+34,1.72,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,192.0,0.4,0.85,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.396993,-0.396729,-0.396729,0.919667,0.919245,0.919245,1936232898490974.5,1936460397986316.8,1936460397986316.8,45.63,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,192.0,0.85,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,-0.409541,-0.410227,-0.410227,0.923788,0.923676,0.923676,1951772061363120.0,1952059961046462.8,1952059961046462.8,36.6,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,24.0,0.85,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-4.902007552856945e+37,-4.905578335772584e+37,-4.905578335772584e+37,5.447789126493734e+18,5.44778956223944e+18,5.44778956223944e+18,2.130832275574968e+34,2.131070990156197e+34,2.131070990156197e+34,50.29,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,3.0,0.4,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,19260817.0,2.0,0.0,0.0,0.0
100.0,192.0,0.4,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.97,19260817.0,2.0,0.0,0.0,0.0
20.0,3.0,0.85,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-6.09196121701947e+37,-6.096397825922477e+37,-6.096397825922477e+37,6.073120040427717e+18,6.073120040427717e+18,6.073120040427717e+18,2.3754228105624974e+34,2.3756887370573056e+34,2.3756887370573056e+34,1.36,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,3.0,0.85,0.85,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-0.396356,-0.396163,-0.396163,0.919457,0.919059,0.919059,1936238183572807.2,1936454485696830.5,1936454485696830.5,31.53,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,192.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,-0.391463,-0.398494,-0.398494,0.917845,0.919826,0.919826,1936599748463082.5,1937423914250380.0,1937423914250380.0,530.91,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,192.0,0.85,0.85,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.407941,-0.409466,-0.409466,0.923263,0.923427,0.923427,1951819617237296.8,1952098919286595.2,1952098919286595.2,253.97,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,24.0,0.4,0.85,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.408424,-0.409468,-0.409468,0.923421,0.923428,0.923428,1951824602644410.5,1952081454252580.0,1952081454252580.0,133.41,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,24.0,0.4,0.85,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.390821,-0.394778,-0.394778,0.917633,0.918603,0.918603,1936475595266816.0,1936853193107180.8,1936853193107180.8,675.12,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,192.0,0.4,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-3.1894782993644045e+37,-3.1917864570358305e+37,-3.1917864570358305e+37,4.3943346380710456e+18,4.394324551780793e+18,4.394324551780793e+18,1.718793230996862e+34,1.7189823615690598e+34,1.7189823615690598e+34,81.16,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,24.0,0.85,0.85,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.75,19260817.0,2.0,0.0,0.0,0.0
20.0,192.0,0.85,0.85,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-0.407941,-0.409464,-0.409464,0.923263,0.923426,0.923426,1951818748567572.5,1952099223921080.8,1952099223921080.8,256.21,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,3.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,-6.111962826788999e+37,-6.116414021410164e+37,-6.116414021410164e+37,6.083081744826892e+18,6.083081754321004e+18,6.083081754321004e+18,2.37931919219108e+34,2.379585555176989e+34,2.379585555176989e+34,5.89,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,3.0,0.4,0.85,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,-6.086105617859211e+37,-6.090538830767768e+37,-6.090538830767768e+37,6.070200594214085e+18,6.070201027003281e+18,6.070201027003281e+18,2.3742815518228253e+34,2.3745474647758044e+34,2.3745474647758044e+34,11.5,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,192.0,0.85,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers', 'Marks', 'Time On Ground %', 'Effective Disposals', 'HomeAway', 'Winloss']",0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.19,19260817.0,2.0,0.0,0.0,0.0
20.0,24.0,0.4,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For']",0.9470934756360015,-4.480994553719155e+37,-4.484243180018335e+37,-4.484243180018335e+37,5.208594026361724e+18,5.208585454505862e+18,5.208585454505862e+18,2.037290366881312e+34,2.037516101347749e+34,2.037516101347749e+34,62.77,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,24.0,0.85,0.85,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,-0.390008,-0.394784,-0.394784,0.917364,0.918605,0.918605,1936335815473060.8,1936827648020660.0,1936827648020660.0,271.59,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,3.0,0.4,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.85,19260817.0,2.0,0.0,0.0,0.0
20.0,24.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,-0.410359,-0.410536,-0.410536,0.924056,0.923777,0.923777,1951777281617128.0,1951995827015783.2,1951995827015783.2,3.7,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,24.0,0.4,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions']",0.7562403677250018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.13,19260817.0,2.0,0.0,0.0,0.0
100.0,192.0,0.4,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles', 'Clangers', 'Uncontested Marks', 'Marks Outside 50', 'Kicks', 'Turnovers']",0.9888737229850916,-0.393402,-0.397378,-0.397378,0.918484,0.919459,0.919459,1936761036972968.0,1937260527675666.5,1937260527675666.5,501.07,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,3.0,0.4,0.85,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-6.049782362572405e+37,-6.054187813351546e+37,-6.054187813351546e+37,6.052059320646535e+18,6.052059100515652e+18,6.052059100515652e+18,2.36718529626416e+34,2.367450277460404e+34,2.367450277460404e+34,6.89,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,24.0,0.85,0.4,1e-08,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,-0.408856,-0.410241,-0.410241,0.923563,0.923681,0.923681,1951823973216395.2,1952106681919680.8,1952106681919680.8,59.28,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,192.0,0.4,0.4,0.1,0.0001,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters', 'Goal Assists', 'Uncontested Possessions', 'Frees Agains', 'Inside 50s', 'Frees For', 'Metres Gained', 'Score Involvements', 'Behind Assists', 'Tackles Outside 50', 'Tackles']",0.9712453380319708,-0.394656,-0.398567,-0.398567,0.918897,0.91985,0.91985,1936856773385584.0,1937421395259007.2,1937421395259007.2,444.35,19260817.0,2.0,0.235374,0.21174,0.21174
100.0,3.0,0.85,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50']",0.8299825644950556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.53,19260817.0,2.0,0.0,0.0,0.0
20.0,192.0,0.85,0.4,0.1,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces']",0.8858545003433346,-5.807621878894879e+37,-5.811851731427265e+37,-5.811851731427265e+37,5.929696519342006e+18,5.929696682688454e+18,5.929696682688454e+18,2.319324458534799e+34,2.319584150640084e+34,2.319584150640084e+34,18.85,19260817.0,2.0,0.235374,0.21174,0.21174
20.0,24.0,0.85,0.4,1e-08,10.0,"['AFLCA_votes', 'Disposals', 'Contested Possessions', 'Goals', 'Centre Clearances', 'Intercepts', 'Clearances', 'Marks Inside 50', 'Hitouts', 'Handballs', 'Behinds', 'Contested Marks', 'Bounces', 'Ineffective Disposals', 'Stoppage Clearances', 'Tackles Inside 50', 'Rebound 50s', 'One Percenters']",0.919120335160259,-5.39785399058605e+37,-5.4017850920602325e+37,-5.4017850920602325e+37,5.716679794101749e+18,5.716679789815135e+18,5.716679789815135e+18,2.236005691400931e+34,2.2362559982811866e+34,2.2362559982811866e+34,24.26,19260817.0,2.0,0.235374,0.21174,0.21174
